yyyy,mm,dd,latitude,longitude,depth,mag,magType
2010,3,6,19.9018,95.7958,12.0,4.5,se  
2010,3,9,20.2875,98.9746,10.0,3.5,ke  
2010,3,9,19.9619,93.361,0.0,3.3,ke  
2010,3,11,18.8507,97.2941,0.0,3.5,ke  
2010,3,12,23.0615,94.567,107.9,5.4,fe  
2010,3,13,22.9139,94.2615,58.0,4.1,ke  
2010,3,13,14.9162,96.297,15.0,4.1,se  
2010,3,13,27.9716,93.9398,35.0,3.7,ke  
2010,3,13,19.1531,95.6644,13.0,3.9,ke  
2010,3,19,18.368,102.624,0.3,2.5,ke  
2010,3,19,21.4225,100.0122,10.0,4.4,fe  
2010,3,20,23.7742,93.7405,94.2,3.2,ke  
2010,3,20,22.4643,94.0938,88.0,3.9,ke  
2010,3,25,26.366,96.1148,83.0,4.0,ke  
2010,3,25,27.1968,96.9197,28.0,3.4,ke  
2010,3,27,23.4087,94.6437,49.5,3.4,ke  
2010,3,28,25.6773,90.3913,35.0,3.8,ke  
2010,3,29,27.6,97.61,5.0,3.8,ke  
2010,4,1,24.9809,98.4613,15.0,4.2,se  
2010,4,3,24.8148,98.2282,10.0,3.6,ke  
2010,4,3,27.6775,100.0953,10.0,3.8,ke  
2010,4,4,19.94,99.95,10.0,3.5,ke  
2010,4,9,14.5629,93.0073,35.0,4.3,se  
2010,4,10,20.9931,97.385,0.0,3.6,ke  
2010,4,14,23.8691,94.7677,0.0,3.3,ke  
2010,4,16,22.6928,93.7188,176.4,2.9,ke  
2010,4,23,23.147,94.9398,117.0,2.9,ke  
2010,4,25,23.7236,94.248,35.0,3.6,ke  
2010,4,27,24.1194,93.6051,57.0,3.8,ke  
2010,4,28,24.0772,94.1231,63.3,4.3,se  
2010,4,28,19.4,93.15,35.0,5.3,fe  
2010,5,3,26.5652,91.7834,40.0,3.6,ke  
2010,5,9,27.2237,95.7548,35.0,3.8,ke  
2010,5,10,24.91,98.47,6.0,3.7,ke  
2010,5,13,21.9471,94.2699,97.0,3.7,ke  
2010,5,17,15.0573,93.526,35.0,3.5,ke  
2010,5,17,24.1603,93.1215,48.0,3.1,ke  
2010,5,22,15.8332,94.3294,35.0,3.7,ke  
2010,5,24,23.1557,93.2738,35.0,3.7,ke  
2010,5,27,24.5904,95.3481,0.0,3.8,ke  
2010,5,31,24.0021,95.0089,115.0,3.6,ke  
2010,6,1,24.9215,99.2749,25.0,4.8,se  
2010,6,1,24.0367,94.5712,135.7,3.9,ke  
2010,6,1,25.0176,96.2562,21.0,4.5,ke  
2010,6,4,15.9575,92.9936,0.0,3.2,ke  
2010,6,11,25.5761,91.3084,28.0,3.6,ke  
2010,6,12,23.4187,90.9752,35.0,3.8,ke  
2010,6,13,25.8971,90.8576,35.0,3.7,ke  
2010,6,16,23.583,94.2147,35.0,3.6,ke  
2010,6,16,26.5883,96.2622,88.0,3.5,ke  
2010,6,18,16.9391,94.7643,35.0,3.9,se  
2010,6,23,25.6335,94.9772,85.0,3.9,se  
2010,6,26,23.46,99.44,5.0,3.5,ke  
2010,6,28,24.5792,93.8241,59.2,3.8,ke  
2010,6,28,25.1433,94.5221,100.0,4.0,ke  
2010,6,28,19.9261,98.609,35.0,3.6,ke  
2010,6,29,18.1736,94.6517,35.0,3.8,ke  
2010,7,2,25.2748,96.6935,21.0,3.9,se  
2010,7,3,23.8203,93.8966,10.0,3.4,ke  
2010,7,6,27.6436,92.6253,18.0,3.9,se  
2010,7,7,20.94,98.32,29.0,3.5,ke  
2010,7,11,22.9327,96.1092,32.0,4.6,ke  
2010,7,13,22.0271,96.0383,35.0,3.6,ke  
2010,7,13,25.3133,96.0947,0.0,3.2,ke  
2010,7,15,22.2833,93.4678,53.4,4.5,se  
2010,7,21,27.2694,91.1666,25.0,4.5,fe  
2010,7,25,16.4939,94.5983,35.0,4.3,se  
2010,7,25,23.898,94.2437,240.6,2.7,ke  
2010,7,26,26.5124,91.4411,30.9,4.0,ke  
2010,7,27,22.9116,93.4376,53.0,3.6,ke  
2010,7,27,23.0534,94.3163,105.0,4.2,se  
2010,7,28,27.4184,91.5639,35.0,3.6,ke  
2010,7,31,23.6687,94.1292,73.0,3.3,ke  
2010,7,31,24.1267,90.9725,0.0,3.3,ke  
2010,8,2,25.3368,96.6111,10.0,3.5,ke  
2010,8,5,26.243,97.0072,16.0,4.6,se  
2010,8,5,26.1473,96.6467,10.0,3.5,ke  
2010,8,5,27.3051,98.7806,0.0,3.3,ke  
2010,8,6,22.9121,93.8858,58.0,4.2,se  
2010,8,8,23.7625,96.5478,0.0,3.3,ke  
2010,8,8,21.7981,94.322,80.9,3.8,ke  
2010,8,9,26.461,96.4601,122.5,3.0,ke  
2010,8,9,22.3608,95.7849,35.0,3.5,ke  
2010,8,12,23.1836,92.2418,22.0,3.8,ke  
2010,8,14,25.3284,94.3358,35.0,3.9,ke  
2010,8,14,25.5355,96.271,25.0,3.7,ke  
2010,8,14,22.1537,91.6919,10.0,3.4,ke  
2010,8,22,25.8557,99.4539,0.0,3.4,ke  
2010,8,22,24.7768,99.2269,17.0,3.6,ke  
2010,8,24,23.218,93.9287,53.0,3.8,ke  
2010,8,29,26.1764,90.7817,0.0,3.4,ke  
2010,8,29,22.5851,93.9156,88.0,4.1,ke  
2010,9,1,20.0593,94.8706,97.0,3.8,ke  
2010,9,4,24.1116,94.3267,96.0,3.7,ke  
2010,9,4,25.244,96.1762,35.0,3.8,ke  
2010,9,9,26.8011,96.3413,35.0,3.5,ke  
2010,9,10,21.9385,94.2585,100.0,3.8,ke  
2010,9,10,23.4487,90.6655,16.3,4.6,de  
2010,9,11,25.8179,90.2051,23.2,4.5,fe  
2010,9,13,21.02,98.14,18.0,3.6,ke  
2010,9,15,27.8766,93.858,35.0,3.4,ke  
2010,9,18,27.1926,96.4512,35.0,3.7,ke  
2010,9,18,22.9736,93.8077,58.0,3.7,ke  
2010,9,21,23.2668,95.9206,0.0,3.6,ke  
2010,9,21,20.002,94.5556,82.6,3.7,ke  
2010,10,6,20.0059,93.7128,0.0,3.3,ke  
2010,10,9,24.93,98.32,5.0,3.5,ke  
2010,10,12,22.9749,94.1427,97.0,3.2,ke  
2010,10,13,25.3014,94.9505,85.0,3.6,ke  
2010,10,13,23.3198,91.3553,0.0,3.6,ke  
2010,10,20,26.1562,99.7816,0.0,3.0,ke  
2010,10,21,22.4667,95.4214,35.0,3.8,ke  
2010,10,22,24.9632,95.9488,0.0,3.2,ke  
2010,10,23,22.373,93.8165,66.3,3.2,ke  
2010,10,24,21.9544,96.0881,35.0,3.5,ke  
2010,10,28,22.777,93.395,0.0,3.2,ke  
2010,10,30,18.4218,94.7169,35.0,4.0,se  
2010,11,1,25.9849,95.3935,111.6,3.9,ke  
2010,11,5,16.8698,92.3905,35.0,4.1,ke  
2010,11,8,25.2827,91.7474,0.0,3.6,ke  
2010,11,13,27.8384,96.1527,0.0,3.6,ke  
2010,11,18,22.0606,93.8574,0.0,3.3,ke  
2010,11,19,15.038,93.8502,0.0,3.2,ke  
2010,11,23,27.1381,97.076,28.0,3.3,ke  
2010,11,23,23.3704,94.0332,73.9,4.4,se  
2010,11,24,21.4406,93.2969,54.7,3.7,ke  
2010,11,27,19.2964,95.5758,18.0,4.4,ke  
2010,12,8,19.5647,95.8026,35.0,3.6,ke  
2010,12,10,24.5612,96.2194,35.0,3.7,ke  
2010,12,12,24.8305,96.3478,10.0,3.4,ke  
2010,12,12,23.5067,94.8443,0.0,3.6,ke  
2010,12,12,24.7916,93.1907,49.0,4.7,fe  
2010,12,15,23.1249,95.8842,32.0,3.6,ke  
2010,12,19,26.127,94.9217,71.0,3.5,ke  
2010,12,20,23.1383,93.7785,58.0,4.0,ke  
2010,12,23,26.2601,95.643,100.0,3.5,ke  
2010,12,23,25.8461,99.1407,0.0,3.5,ke  
2010,12,26,23.8358,96.4636,0.0,3.3,ke  
2010,12,27,24.0119,93.7616,68.0,3.3,ke  
2010,12,27,19.3565,95.7637,35.0,3.3,ke  
2010,12,29,25.515,92.4157,28.9,3.9,se  
2010,12,30,22.5032,93.9651,79.8,2.8,ke  
2011,1,1,26.1229,90.579,24.0,3.4,ke  
2011,1,3,22.3532,98.6823,10.0,4.5,ke  
2011,1,3,18.6557,94.7061,35.0,3.6,ke  
2011,1,3,21.8157,94.688,100.0,3.7,ke  
2011,1,5,20.1474,95.9684,10.0,3.4,ke  
2011,1,14,24.7496,91.1776,0.0,3.2,ke  
2011,1,14,26.4707,95.4851,0.0,3.2,ke  
2011,1,21,24.6448,92.4222,37.0,3.4,ke  
2011,1,26,15.2217,94.1345,35.0,3.3,ke  
2011,1,27,23.8692,92.9453,48.0,4.0,se  
2011,1,27,25.8491,90.4731,0.0,3.5,ke  
2011,1,30,25.4621,96.55,25.0,3.6,ke  
2011,1,30,25.0544,95.9137,0.0,3.4,ke  
2011,2,1,23.6693,91.7151,29.0,3.8,ke  
2011,2,2,23.806,95.7228,0.0,3.5,ke  
2011,2,4,24.6094,94.7347,86.5,6.4,se  
2011,2,6,18.468,96.483,10.0,3.3,ke  
2011,2,8,24.1189,93.456,10.0,3.5,ke  
2011,2,9,25.7335,99.4231,0.0,3.4,ke  
2011,2,12,23.3481,90.9273,35.0,3.8,fe  
2011,2,14,25.3612,96.1151,203.8,2.7,ke  
2011,2,14,26.0617,96.1982,63.7,4.6,fe  
2011,2,22,24.9505,92.9192,35.0,3.8,ke  
2011,2,23,23.5698,94.0779,73.0,3.7,ke  
2011,2,24,19.5298,95.036,85.3,4.5,se  
2011,2,24,23.8232,91.9227,0.0,3.5,ke  
2011,2,28,19.8962,95.2321,110.2,4.1,se  
2011,3,6,23.8446,93.7936,50.0,4.3,se  
2011,3,6,24.1646,94.0242,35.0,3.2,ke  
2011,3,10,24.7581,97.9009,23.5,5.5,de  
2011,3,15,26.859,93.1034,0.0,3.9,ke  
2011,3,19,24.469,97.1979,0.0,3.3,ke  
2011,3,20,22.8342,94.4222,68.3,4.5,se  
2011,3,24,20.365,100.1484,10.0,3.9,ke  
2011,3,24,20.6526,99.5369,10.0,3.3,ke  
2011,3,24,20.37,99.79,10.0,4.1,ke  
2011,3,24,25.1401,99.1652,17.0,3.7,ke  
2011,3,24,20.6298,99.9178,12.8,6.1,de  
2011,3,25,20.7742,100.2912,10.0,3.6,ke  
2011,4,6,22.4701,93.6008,59.0,3.8,ke  
2011,4,6,27.8209,97.0561,0.0,3.3,ke  
2011,4,7,22.062,94.4972,120.3,3.9,se  
2011,4,7,23.1022,93.8741,100.0,3.6,ke  
2011,4,8,21.6909,94.5499,97.0,4.2,se  
2011,4,8,23.257,95.2329,0.0,3.7,ke  
2011,4,9,26.8111,97.0472,28.0,4.2,se  
2011,4,9,24.1968,94.4637,96.0,3.8,ke  
2011,4,13,23.2684,98.4982,10.0,3.2,ke  
2011,4,14,25.6509,90.797,34.0,3.4,ke  
2011,4,15,23.7837,93.5454,73.2,3.3,ke  
2011,4,18,26.1364,95.062,71.0,4.1,se  
2011,4,19,24.5124,94.4358,72.0,4.3,se  
2011,4,19,23.7237,92.621,35.0,4.0,fe  
2011,4,22,24.5029,94.7189,100.0,3.8,ke  
2011,4,22,22.1136,92.9388,50.0,4.0,ke  
2011,4,22,23.8954,96.1614,10.0,4.0,se  
2011,4,24,22.7611,93.8018,105.0,3.6,ke  
2011,4,26,25.1033,92.9802,35.0,4.1,se  
2011,4,28,25.3314,97.0539,10.0,3.5,ke  
2011,4,29,23.8965,94.8702,10.0,3.5,ke  
2011,4,29,23.6381,94.7047,99.0,3.9,ke  
2011,4,29,25.3795,94.869,70.9,4.3,se  
2011,4,29,26.0469,97.0317,16.0,4.0,se  
2011,5,2,20.3783,93.951,52.0,4.0,se  
2011,5,3,23.3654,90.7239,35.0,3.7,fe  
2011,5,6,23.2925,93.7604,73.0,3.6,ke  
2011,5,7,19.852,95.448,15.0,3.8,ke  
2011,5,7,23.0915,94.865,172.4,4.6,se  
2011,5,9,20.7104,99.5803,10.0,3.5,ke  
2011,5,15,26.0348,96.4099,35.0,3.9,se  
2011,5,16,22.2273,98.9439,10.0,3.6,ke  
2011,5,17,20.3092,91.2993,35.0,4.0,se  
2011,5,18,20.5092,94.3462,72.0,4.0,ke  
2011,5,19,26.4807,92.7053,0.0,3.6,ke  
2011,5,24,25.0133,92.1775,44.0,3.9,se  
2011,5,25,22.8441,94.3486,85.7,3.7,ke  
2011,5,25,27.0994,92.3798,0.0,3.7,ke  
2011,5,25,25.9576,97.9554,35.0,3.5,ke  
2011,5,25,20.84,99.97,10.0,3.9,ke  
2011,5,26,21.1978,94.5085,100.0,3.7,ke  
2011,5,28,24.4845,97.3977,10.0,3.4,ke  
2011,5,29,27.616,92.9298,17.0,3.8,ke  
2011,6,1,25.5229,96.571,25.0,4.1,se  
2011,6,4,24.6167,95.8545,214.8,2.9,ke  
2011,6,8,21.11,97.79,10.0,3.7,ke  
2011,6,11,21.15,99.09,10.0,4.0,ke  
2011,6,13,24.2115,94.2566,96.0,3.8,ke  
2011,6,14,20.51,99.71,59.0,3.8,ke  
2011,6,17,23.6005,99.2766,0.0,3.5,ke  
2011,6,20,25.0463,98.7237,19.0,5.3,de  
2011,6,21,23.0634,90.3424,35.0,3.5,ke  
2011,6,21,23.8243,94.7457,0.0,3.5,ke  
2011,6,22,25.5612,99.8579,10.0,4.1,se  
2011,6,23,23.8162,91.4378,30.0,4.0,se  
2011,6,23,21.5495,92.4359,0.0,3.4,ke  
2011,6,25,23.7163,94.0466,75.6,4.5,se  
2011,6,25,16.5853,95.1446,0.0,3.6,ke  
2011,6,26,22.5177,94.0982,88.0,4.1,se  
2011,6,26,23.2465,94.1623,100.0,3.7,ke  
2011,6,29,25.627,95.314,150.0,3.6,ke  
2011,6,30,25.7904,93.1538,35.0,3.5,ke  
2011,7,2,26.9645,96.3753,35.0,3.7,ke  
2011,7,3,19.809,94.1024,35.0,3.3,ke  
2011,7,5,24.2103,93.3595,0.0,3.2,ke  
2011,7,5,26.8846,97.2459,10.0,3.7,ke  
2011,7,10,21.0662,93.7874,58.0,4.8,se  
2011,7,14,27.1893,97.1356,28.0,4.0,se  
2011,7,14,25.3226,93.876,83.7,3.7,ke  
2011,7,14,21.8568,91.9142,0.0,3.4,ke  
2011,7,22,24.6685,92.0216,32.4,3.9,se  
2011,7,28,24.2354,94.4781,96.0,3.6,ke  
2011,8,7,22.366,93.7364,59.0,4.1,se  
2011,8,8,22.7569,93.7114,58.0,4.1,se  
2011,8,9,25.04,98.7,11.0,3.5,ke  
2011,8,9,21.8278,94.1579,64.0,4.3,se  
2011,8,10,20.6759,93.127,0.0,3.6,ke  
2011,8,11,20.14,98.94,10.0,4.0,ke  
2011,8,15,24.6315,94.6496,82.0,3.8,ke  
2011,8,16,26.0932,96.5691,35.0,3.7,ke  
2011,8,18,19.4241,96.1606,10.0,3.6,ke  
2011,8,18,20.74,99.85,10.0,3.6,ke  
2011,8,21,15.0735,94.3192,35.0,4.2,se  
2011,8,24,24.1927,91.3517,30.0,3.9,ke  
2011,8,25,20.2233,97.2642,0.0,3.6,ke  
2011,8,27,23.4668,90.6647,10.0,3.5,se  
2011,8,27,22.8991,90.5005,0.0,3.9,ke  
2011,8,28,26.5532,96.5416,88.0,4.4,se  
2011,8,30,23.2388,93.7572,100.0,4.0,ke  
2011,8,30,24.6091,98.0518,10.0,4.1,se  
2011,9,4,25.1911,94.1156,16.3,4.0,ke  
2011,9,7,26.0382,91.1402,20.8,3.7,ke  
2011,9,8,26.4985,96.2054,83.0,3.8,ke  
2011,9,9,23.5541,96.7053,10.0,4.4,ke  
2011,9,13,22.4061,94.0295,150.0,3.3,ke  
2011,9,16,24.3385,94.2721,101.2,3.7,ke  
2011,9,18,25.6131,91.0241,34.0,3.6,ke  
2011,9,20,26.5367,92.5382,0.0,3.7,ke  
2011,9,20,27.9453,88.4464,10.0,3.4,ke  
2011,9,21,23.4649,94.3926,47.2,3.0,ke  
2011,9,22,23.6601,94.8329,143.3,4.5,fe  
2011,9,22,24.74,97.95,9.0,3.4,ke  
2011,9,23,24.2126,98.4643,10.0,4.0,se  
2011,10,4,25.7775,90.1886,10.0,3.5,ke  
2011,10,5,17.9882,94.7717,53.0,3.5,ke  
2011,10,5,25.5454,95.119,85.0,2.9,ke  
2011,10,6,24.7205,99.0796,7.0,3.5,ke  
2011,10,8,23.7509,94.0949,73.0,3.7,ke  
2011,10,9,22.1913,96.1376,0.0,3.5,ke  
2011,10,9,15.7606,96.0661,28.0,3.5,ke  
2011,10,12,26.9707,92.7659,10.0,3.4,ke  
2011,10,13,26.3357,96.7445,10.0,3.4,ke  
2011,10,16,23.1981,93.562,53.0,4.0,se  
2011,10,21,27.2178,91.4005,12.4,4.3,ke  
2011,10,21,24.8465,94.0215,48.8,4.3,fe  
2011,10,21,18.04,95.2355,100.0,3.6,ke  
2011,10,24,25.6066,94.0086,35.0,3.1,ke  
2011,10,24,27.703,91.1947,10.0,3.6,ke  
2011,10,24,15.6271,93.8754,0.0,3.4,ke  
2011,10,25,20.74,99.85,0.0,3.7,ke  
2011,10,26,22.4459,93.691,100.0,3.8,ke  
2011,10,29,24.1747,93.5473,57.0,4.3,se  
2011,10,30,27.0105,92.2589,18.1,3.6,ke  
2011,11,1,23.3971,94.1578,73.0,3.9,ke  
2011,11,2,23.4466,90.7946,10.0,3.5,ke  
2011,11,4,23.6341,95.0411,35.0,3.5,ke  
2011,11,4,26.1163,99.4598,10.0,3.7,se  
2011,11,5,24.4851,90.2331,35.0,3.3,ke  
2011,11,7,21.15,98.01,25.0,4.3,ke  
2011,11,7,23.862,93.45,57.0,3.5,ke  
2011,11,8,26.2724,90.5463,28.1,3.9,ke  
2011,11,12,19.64,95.79,0.0,4.2,ke  
2011,11,14,22.2699,92.1834,10.0,3.8,ke  
2011,11,15,20.9459,94.1171,100.0,3.6,ke  
2011,11,17,19.52,98.07,10.0,3.9,ke  
2011,11,19,24.5748,96.88,0.0,3.4,ke  
2011,11,20,25.5604,95.4316,35.0,3.8,ke  
2011,11,21,24.9306,95.1664,118.9,5.8,de  
2011,11,27,18.38,99.68,0.0,2.4,ke  
2011,11,27,23.7924,95.257,0.0,3.4,ke  
2011,11,28,25.1672,97.5686,10.0,5.1,se  
2011,11,29,21.3796,94.2423,78.5,4.6,se  
2011,12,9,24.7423,99.3311,10.0,3.1,ke  
2011,12,9,22.5868,93.732,100.0,3.3,ke  
2011,12,10,24.6473,98.7967,6.0,3.5,ke  
2011,12,10,20.226,93.1286,10.0,3.3,ke  
2011,12,10,15.8885,95.3039,35.0,4.0,se  
2011,12,12,19.6591,96.2751,10.0,3.5,ke  
2011,12,17,20.6348,94.0084,52.0,3.3,ke  
2011,12,19,24.8266,94.9855,100.0,3.1,ke  
2011,12,19,24.9887,95.4302,125.0,3.6,ke  
2011,12,22,21.9564,99.1218,9.0,3.4,ke  
2011,12,23,26.3831,99.3709,10.0,3.5,ke  
2011,12,24,22.556,98.6175,10.0,4.0,se  
2011,12,29,25.6101,96.8346,10.0,3.7,ke  
2011,12,31,23.1269,93.4475,100.0,3.5,ke  
2011,12,31,20.8841,94.3529,91.0,3.7,ke  
2012,1,1,23.4437,91.7411,32.5,4.5,fe  
2012,1,3,24.6034,94.5708,82.0,3.3,ke  
2012,1,3,15.2627,96.316,16.0,3.5,ke  
2012,1,4,26.7698,96.6889,35.0,3.8,ke  
2012,1,6,25.4861,96.5633,25.0,4.0,se  
2012,1,15,18.4548,94.9796,100.0,4.2,ke  
2012,1,26,26.9521,91.2289,0.0,3.2,ke  
2012,1,26,24.6882,94.1838,82.0,3.8,ke  
2012,1,31,22.3222,93.8975,0.0,3.4,ke  
2012,2,3,21.0734,96.5694,0.0,3.5,ke  
2012,2,5,23.3129,93.9743,101.0,3.6,ke  
2012,2,6,27.1865,96.3061,10.0,3.1,ke  
2012,2,7,23.0469,92.6531,10.0,3.4,ke  
2012,2,8,26.2656,96.2262,88.0,3.9,ke  
2012,2,8,19.6812,93.9366,35.0,3.4,ke  
2012,2,10,26.2294,94.1936,35.0,4.4,se  
2012,2,12,22.2539,94.4313,106.0,3.1,ke  
2012,2,15,17.5547,95.9987,10.0,4.1,se  
2012,2,22,26.97,92.6146,10.0,3.4,ke  
2012,2,22,25.3163,93.8197,0.0,2.9,ke  
2012,2,26,24.6473,93.6164,44.0,4.1,ke  
2012,2,28,23.9975,94.4397,50.0,4.5,se  
2012,2,29,20.0881,93.7634,0.0,3.4,ke  
2012,2,29,20.0,95.2022,97.0,3.8,ke  
2012,3,1,27.4698,91.3086,31.9,3.9,ke  
2012,3,4,25.5302,91.0651,0.8,3.1,ke  
2012,3,8,19.9843,95.752,0.0,3.3,ke  
2012,3,8,25.4053,97.468,10.0,3.6,ke  
2012,3,9,23.8049,93.6239,35.0,3.9,ke  
2012,3,15,21.9686,99.067,9.0,3.7,ke  
2012,3,18,23.6448,90.1691,35.0,4.3,fe  
2012,3,18,24.9064,92.3174,33.6,3.6,ke  
2012,3,23,23.0317,95.1472,10.0,3.4,ke  
2012,3,25,27.6883,92.8077,3.6,4.0,ke  
2012,3,25,21.6303,99.8138,10.0,3.2,ke  
2012,3,25,25.576,99.7631,0.0,3.2,ke  
2012,3,28,20.7416,94.386,77.3,3.4,ke  
2012,3,29,21.5436,94.5753,97.0,4.3,se  
2012,3,30,17.0232,95.2386,0.0,3.2,ke  
2012,4,1,26.984,95.3731,10.0,3.3,ke  
2012,4,9,23.7521,95.959,0.0,3.4,ke  
2012,4,17,24.7205,94.6411,85.6,2.9,ke  
2012,4,20,25.0956,92.2137,24.1,3.5,ke  
2012,4,20,25.0293,93.3144,37.6,2.7,ke  
2012,4,22,24.2144,94.1512,29.9,3.8,ke  
2012,4,24,24.724,93.471,30.0,3.0,ke  
2012,4,24,26.282,93.573,35.0,3.0,ke  
2012,4,25,25.298,93.541,12.0,2.7,ke  
2012,4,26,24.9561,93.6578,3.9,3.1,ke  
2012,4,27,24.3625,93.2856,35.0,4.0,ke  
2012,4,27,17.7837,95.017,35.0,3.8,ke  
2012,5,1,25.5488,98.5371,0.0,3.3,ke  
2012,5,1,26.2691,92.1826,18.3,3.9,se  
2012,5,2,21.7889,94.2418,64.0,4.0,ke  
2012,5,2,27.0559,91.9751,0.0,3.2,ke  
2012,5,4,27.3471,95.2463,39.4,4.2,fe  
2012,5,8,20.2448,94.6313,77.0,4.3,se  
2012,5,10,25.173,93.801,55.0,2.6,ke  
2012,5,11,26.2188,92.857,43.3,5.2,de  
2012,5,16,25.2113,91.3984,6.3,3.0,ke  
2012,5,16,24.0845,94.3992,95.5,3.0,ke  
2012,5,16,24.1995,93.8502,88.1,3.6,ke  
2012,5,17,25.26,95.53,12.3,3.1,ke  
2012,5,18,22.0785,93.9928,100.0,3.8,ke  
2012,5,19,15.1365,96.5968,15.0,4.6,se  
2012,5,25,18.2212,93.4476,35.0,3.9,se  
2012,5,25,24.6312,94.0765,69.7,4.0,ke  
2012,5,27,26.6306,91.4882,44.4,3.9,fe  
2012,5,30,23.1841,93.0028,10.0,4.0,ke  
2012,5,30,24.5304,94.9008,112.0,4.3,se  
2012,6,1,24.7331,95.0848,111.9,3.8,ke  
2012,6,7,24.9346,91.1971,35.0,3.3,ke  
2012,6,12,23.4582,94.033,100.0,3.6,ke  
2012,6,16,23.7621,93.7158,57.0,4.5,ke  
2012,6,16,27.2976,91.7026,11.6,3.7,ke  
2012,6,18,25.9557,90.4905,30.4,3.2,ke  
2012,6,22,21.7552,98.3639,10.0,4.0,se  
2012,6,23,15.3939,93.5538,35.0,4.1,ke  
2012,6,25,27.1519,99.9631,0.0,3.5,ke  
2012,6,27,22.2575,93.8241,88.0,3.3,ke  
2012,6,29,24.1502,91.9096,8.1,3.5,ke  
2012,7,4,24.903,93.893,19.6,3.3,ke  
2012,7,4,22.4286,94.1703,50.8,3.0,ke  
2012,7,5,25.668,94.212,14.2,3.1,ke  
2012,7,8,18.1981,95.493,0.0,3.3,ke  
2012,7,8,22.72,93.3345,59.0,3.3,ke  
2012,7,8,24.399,94.125,16.4,3.3,ke  
2012,7,9,25.5083,96.1961,100.0,3.4,ke  
2012,7,9,26.1914,92.9354,35.0,3.5,ke  
2012,7,10,26.482,93.1063,54.4,4.2,se  
2012,7,11,27.014,92.109,14.3,3.1,ke  
2012,7,17,23.1384,93.0424,51.8,4.1,se  
2012,7,17,23.2079,93.3764,0.0,3.4,ke  
2012,7,22,25.0001,96.3809,23.6,5.0,se  
2012,7,22,24.9434,96.7743,10.0,4.0,se  
2012,7,24,26.188,92.207,35.4,3.3,ke  
2012,7,26,24.0856,94.7984,0.0,3.4,ke  
2012,7,28,26.1496,92.6694,0.0,3.3,ke  
2012,7,29,22.9263,94.2784,81.1,5.7,fe  
2012,7,29,22.8768,93.8413,100.0,3.8,ke  
2012,7,29,24.1762,94.4304,19.3,3.7,ke  
2012,7,29,27.9114,92.0454,52.1,3.7,ke  
2012,7,30,17.6133,94.064,28.0,3.8,ke  
2012,7,30,24.8511,95.3142,10.0,3.4,ke  
2012,7,30,15.1111,93.5589,10.0,3.5,ke  
2012,8,2,26.125,96.24,35.0,5.0,se  
2012,8,5,20.7485,94.0936,52.0,3.9,ke  
2012,8,6,24.8281,94.269,72.0,3.3,ke  
2012,8,6,21.8059,94.5333,150.0,4.0,ke  
2012,8,9,26.2182,93.5847,26.7,3.1,ke  
2012,8,14,23.5718,93.9049,73.0,3.4,ke  
2012,8,17,16.3942,97.796,10.0,3.7,ke  
2012,8,18,20.8927,97.5932,10.0,4.0,se  
2012,8,18,25.3074,93.8161,7.3,2.9,ke  
2012,8,19,24.9222,92.6957,37.7,2.8,ke  
2012,8,22,24.3605,90.9492,14.5,3.3,ke  
2012,8,23,26.3098,96.9895,10.0,3.4,ke  
2012,8,31,24.9889,96.5459,10.0,3.9,se  
2012,9,3,27.1538,90.3308,35.0,3.3,ke  
2012,9,4,26.287,92.571,19.9,3.2,ke  
2012,9,6,25.4879,91.0861,34.6,4.2,se  
2012,9,8,17.3823,94.9836,35.0,3.8,ke  
2012,9,10,23.2871,90.7116,35.0,3.9,ke  
2012,9,11,24.651,99.1961,13.3,5.0,se  
2012,9,11,23.8382,94.2659,50.0,4.7,se  
2012,9,11,24.611,93.6727,63.3,4.1,se  
2012,9,15,25.0821,100.0373,10.0,3.7,ke  
2012,9,15,22.5219,93.7225,59.0,3.6,ke  
2012,9,16,24.4775,94.0353,72.0,3.3,ke  
2012,9,18,26.044,90.612,20.0,3.2,ke  
2012,9,18,26.1807,93.264,6.1,3.4,ke  
2012,9,19,22.1657,93.8065,64.0,4.4,se  
2012,9,20,24.189,91.704,12.3,3.0,ke  
2012,9,21,26.0968,95.0993,97.9,3.4,ke  
2012,9,22,23.1595,93.8757,58.0,3.9,ke  
2012,9,22,27.6278,96.647,35.0,3.7,ke  
2012,9,24,23.6662,93.9848,73.0,3.7,ke  
2012,9,27,22.2122,92.8024,35.0,3.7,ke  
2012,9,29,21.8673,94.4012,97.0,3.8,ke  
2012,10,2,26.8419,92.8456,39.5,5.1,fe  
2012,10,2,17.0651,93.7844,35.0,3.6,ke  
2012,10,4,24.6908,99.6731,10.0,3.0,ke  
2012,10,10,26.1231,96.4529,58.4,4.0,se  
2012,10,11,25.9763,95.2161,100.0,3.4,ke  
2012,10,12,25.7658,95.4187,35.0,3.6,ke  
2012,10,12,24.687,93.5916,10.0,3.7,se  
2012,10,15,21.3878,93.6392,49.0,3.5,ke  
2012,10,17,24.0407,94.5174,102.0,3.4,ke  
2012,10,20,24.0974,94.1312,91.3,4.1,ke  
2012,10,22,20.9683,93.0534,35.0,4.0,ke  
2012,10,22,24.7681,94.173,79.4,3.4,ke  
2012,10,26,25.0173,96.4182,21.0,3.7,se  
